tags,description.sold_price,description.baths,description.garage,description.stories,description.beds,description.type,location.address.postal_code,location.address.coordinate.lon,location.address.coordinate.lat,location.address.city,location.address.state_code,property.sqft,property_age
"['central_air', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'wooded_land', 'big_lot']",1150000.0,5.0,3.0,2.0,4.0,single_family,27614,-78.605836,35.937222,Raleigh,NC,71003.0,22.0
"['central_air', 'community_outdoor_space', 'cul_de_sac', 'dishwasher', 'forced_air', 'laundry_room', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'open_floor_plan', 'floor_plan', 'big_lot', 'farm', 'ranch', 'maintenance', 'shopping']",425000.0,2.0,2.0,1.0,3.0,single_family,27603,-78.693309,35.621552,Raleigh,NC,29185.0,3.0
"['central_air', 'city_view', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'community_tennis_court', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'spa_or_hot_tub', 'tennis_court', 'view', 'washer_dryer', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'modern_kitchen', 'large_kitchen', 'gourmet_kitchen', 'fenced_yard', 'coffer_ceiling', 'wrap_around_porch', 'playground', 'tennis']",874900.0,6.0,2.0,2.0,5.0,single_family,27614,-78.567521,35.926149,Raleigh,NC,10454.0,21.0
"['central_air', 'city_view', 'view', 'single_story', 'fenced_yard']",290000.0,2.0,0.0,1.0,3.0,single_family,27610,-78.62571,35.738684,Raleigh,NC,5227.0,6.0
"['central_air', 'city_view', 'community_outdoor_space', 'fireplace', 'forced_air', 'view', 'two_or_more_stories', 'no_hoa', 'shopping']",238000.0,2.0,0.0,2.0,2.0,townhomes,27604,-78.583202,35.840982,Raleigh,NC,3920.0,41.0
"['central_air', 'city_view', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'washer_dryer', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'open_floor_plan', 'floor_plan', 'front_porch', 'pond', 'smart_homes', 'clubhouse', 'views', 'maintenance', 'shopping']",390000.0,3.0,1.0,2.0,3.0,townhomes,27617,-78.80086,35.899599,Raleigh,NC,1307.0,17.0
"['city_view', 'hardwood_floors', 'view', 'single_story', 'big_lot', 'park']",487000.0,1.0,0.0,1.0,2.0,single_family,27604,-78.633662,35.794641,Raleigh,NC,6970.0,78.0
"['central_air', 'community_outdoor_space', 'dining_room', 'dishwasher', 'fireplace', 'forced_air', 'laundry_room', 'two_or_more_stories', 'open_floor_plan', 'floor_plan', 'big_lot', 'new_roof', 'shopping']",400000.0,3.0,0.0,2.0,3.0,single_family,27603,-78.643112,35.61337,Raleigh,NC,37026.0,35.0
"['central_air', 'city_view', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'view', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'granite_kitchen', 'modern_kitchen', 'large_kitchen', 'ensuite', 'groundscare', 'shopping']",725000.0,4.0,1.0,3.0,3.0,townhomes,27609,-78.641471,35.831291,Raleigh,NC,2614.0,17.0
"['city_view', 'community_outdoor_space', 'cul_de_sac', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'view', 'washer_dryer', 'swimming_pool', 'two_or_more_stories', 'no_hoa']",375000.0,3.0,0.0,2.0,3.0,single_family,27615,-78.642846,35.885374,Raleigh,NC,10890.0,43.0
"['central_air', 'city_view', 'forced_air', 'view', 'single_story', 'master_bedroom', 'big_lot', 'shopping']",310000.0,1.0,0.0,1.0,1.0,single_family,27604,-78.619685,35.797814,Raleigh,NC,7841.0,45.0
"['central_air', 'city_view', 'community_outdoor_space', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'big_yard', 'fenced_yard', 'big_bathroom', 'library', 'community_center', 'soccer', 'shopping']",399000.0,3.0,1.0,2.0,4.0,single_family,27604,-78.593142,35.834806,Raleigh,NC,11761.0,58.0
"['central_air', 'city_view', 'community_outdoor_space', 'community_tennis_court', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'view', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'tennis']",437000.0,3.0,2.0,2.0,3.0,single_family,27617,-78.748414,35.911607,Raleigh,NC,8712.0,28.0
"['central_air', 'city_view', 'community_golf', 'community_outdoor_space', 'community_tennis_court', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'golf_course_lot_or_frontage', 'golf_course_view', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'view', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'granite_kitchen', 'gourmet_kitchen', 'golf_course', 'views']",1862500.0,4.0,3.0,2.0,4.0,single_family,27615,-78.607766,35.891932,Raleigh,NC,28750.0,17.0
"['central_air', 'community_outdoor_space', 'dishwasher', 'fireplace', 'forced_air', 'two_or_more_stories', 'garage_1_or_more', 'granite_kitchen']",356000.0,3.0,1.0,2.0,3.0,single_family,27610,-78.586655,35.744606,Raleigh,NC,8276.0,19.0
"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_security_features', 'dining_room', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'big_bathroom', 'floor_plan', 'elevator', 'views', 'hoa', 'groundscare', 'medicalcare', 'shopping']",650000.0,3.0,2.0,1.0,3.0,condos,27612,-78.712528,35.830649,Raleigh,NC,2105.0,23.0
"['central_air', 'city_view', 'dishwasher', 'recreation_facilities', 'view', 'community_swimming_pool', 'garage_1_or_more', 'private_backyard', 'vaulted_ceiling', 'open_floor_plan', 'floor_plan', 'new_roof', 'park', 'shopping']",350000.0,3.0,0.0,0.0,3.0,single_family,27610,-78.548828,35.799286,Raleigh,NC,1723.0,20.0
"['central_air', 'city_view', 'community_clubhouse', 'community_outdoor_space', 'community_tennis_court', 'corner_lot', 'cul_de_sac', 'dining_room', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'view', 'washer_dryer', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'front_porch', 'clubhouse', 'park', 'playground', 'tennis', 'volleyball', 'trails', 'medicalcare', 'shopping']",440000.0,3.0,2.0,2.0,3.0,townhomes,27614,-78.579772,35.921516,Raleigh,NC,2614.0,19.0
"['central_air', 'community_outdoor_space', 'dishwasher', 'laundry_room', 'washer_dryer', 'single_story', 'private_backyard', 'front_porch', 'farm', 'ranch']",335000.0,2.0,0.0,1.0,3.0,single_family,27603,-78.655008,35.616096,Raleigh,NC,31363.0,38.0
"['central_air', 'city_view', 'community_clubhouse', 'community_outdoor_space', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'laundry_room', 'recreation_facilities', 'view', 'community_swimming_pool', 'swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'open_floor_plan', 'floor_plan', 'ensuite', 'new_roof', 'clubhouse', 'maintenance', 'shopping']",410000.0,3.0,2.0,1.0,3.0,townhomes,27617,-78.736057,35.917461,Raleigh,NC,3485.0,20.0
"['central_air', 'city_view', 'community_outdoor_space', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'view', 'washer_dryer', 'basement', 'two_or_more_stories']",1125000.0,3.0,0.0,2.0,3.0,single_family,27608,-78.666753,35.80202,Raleigh,NC,11326.0,76.0
"['central_air', 'city_view', 'fireplace', 'recreation_facilities', 'view', 'community_swimming_pool', 'single_story', 'garage_1_or_more', 'master_bedroom', 'wooded_land', 'ensuite']",280000.0,2.0,1.0,1.0,2.0,condos,27604,-78.613204,35.818863,Raleigh,NC,1266.0,19.0
"['central_air', 'city_view', 'fireplace', 'forced_air', 'hardwood_floors', 'view', 'single_story', 'garage_1_or_more', 'garage_2_or_more']",421480.0,3.0,2.0,1.0,3.0,townhomes,27609,-78.609246,35.863027,Raleigh,NC,4356.0,47.0
"['central_air', 'city_view', 'community_outdoor_space', 'cul_de_sac', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'open_kitchen', 'big_lot', 'water_view', 'groundscare']",435000.0,4.0,2.0,2.0,4.0,single_family,68506,-96.618522,40.78146,Lincoln,NE,10019.0,45.0
"['central_air', 'community_outdoor_space', 'den_or_office', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'fenced_yard']",259900.0,2.0,1.0,2.0,3.0,single_family,68502,-96.696476,40.783403,Lincoln,NE,3485.0,92.0
"['central_air', 'community_outdoor_space', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'washer_dryer', 'swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'fenced_yard', 'new_roof']",644000.0,4.0,3.0,2.0,6.0,single_family,68516,-96.616857,40.750953,Lincoln,NE,13939.0,29.0
"['central_air', 'community_outdoor_space', 'cul_de_sac', 'dining_room', 'dishwasher', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'floor_plan']",355000.0,4.0,2.0,2.0,6.0,single_family,68521,-96.68886,40.859955,Lincoln,NE,6098.0,37.0
"['central_air', 'community_outdoor_space', 'dishwasher', 'forced_air', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'fenced_yard']",360000.0,3.0,3.0,1.0,4.0,single_family,68516,-96.619601,40.722685,Lincoln,NE,7085.0,10.0
"['forced_air', 'basement', 'single_story', 'rental_property', 'fixer_upper']",134000.0,1.0,0.0,1.0,2.0,single_family,68507,-96.637815,40.838597,Lincoln,NE,6970.0,70.0
"['community_outdoor_space', 'den_or_office', 'dining_room', 'dishwasher', 'fireplace', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'ensuite']",190000.0,2.0,2.0,1.0,2.0,townhomes,68512,-96.693709,40.755801,Lincoln,NE,4400.0,46.0
"['central_air', 'community_outdoor_space', 'dining_room', 'family_room', 'fireplace', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'large_kitchen', 'open_kitchen', 'high_ceiling', 'vaulted_ceiling', 'golf_course', 'views']",640000.0,2.0,2.0,2.0,2.0,townhomes,68520,-96.593701,40.774984,Lincoln,NE,4356.0,36.0
"['central_air', 'city_view', 'community_outdoor_space', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'laundry_room', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'big_yard', 'fenced_yard']",215000.0,2.0,2.0,2.0,3.0,single_family,68524,-96.796799,40.854411,Lincoln,NE,6505.0,31.0
"['central_air', 'community_outdoor_space', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'big_bathroom', 'open_floor_plan', 'floor_plan', 'corner_lot']",415000.0,4.0,3.0,2.0,3.0,single_family,68507,-96.611487,40.835051,Lincoln,NE,10019.0,27.0
"['central_air', 'community_outdoor_space', 'fireplace', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'vaulted_ceiling', 'wine_cellar', 'ensuite']",707000.0,3.0,2.0,2.0,3.0,single_family,68502,-96.676731,40.786052,Lincoln,NE,10454.0,100.0
"['central_air', 'community_outdoor_space', 'den_or_office', 'dining_room', 'family_room', 'forced_air', 'recreation_facilities', 'basement', 'single_story', 'garage_1_or_more', 'fenced_yard', 'vaulted_ceiling', 'farm', 'ranch', 'new_roof']",215000.0,2.0,1.0,1.0,2.0,single_family,68524,-96.794452,40.836154,Lincoln,NE,6970.0,26.0
"['central_air', 'community_outdoor_space', 'fireplace', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'granite_kitchen', 'guest_parking', 'big_lot', 'new_roof', 'groundscare']",225000.0,2.0,1.0,2.0,2.0,townhomes,68506,-96.6437,40.777753,Lincoln,NE,1742.0,46.0
"['central_air', 'community_outdoor_space', 'den_or_office', 'family_room', 'forced_air', 'hardwood_floors', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'farm', 'ranch']",262500.0,2.0,2.0,1.0,3.0,single_family,68505,-96.627052,40.824586,Lincoln,NE,9101.0,65.0
"['central_air', 'city_view', 'dishwasher', 'family_room', 'hardwood_floors', 'laundry_room', 'view', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'open_kitchen', 'private_backyard', 'cathedral_ceiling', 'master_bedroom', 'ensuite', 'farm', 'ranch']",260000.0,3.0,2.0,1.0,3.0,single_family,68521,-96.735113,40.842161,Lincoln,NE,8477.0,30.0
"['central_air', 'city_view', 'community_outdoor_space', 'dishwasher', 'forced_air', 'view', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'updated_kitchen']",187000.0,1.0,1.0,1.0,3.0,single_family,68505,-96.638427,40.820467,Lincoln,NE,10454.0,69.0
"['central_air', 'community_outdoor_space', 'dishwasher', 'forced_air', 'senior_community', 'single_story', 'garage_1_or_more']",135000.0,1.0,1.0,1.0,2.0,townhomes,68521,-96.683286,40.869568,Lincoln,NE,1307.0,49.0
"['central_air', 'city_view', 'den_or_office', 'dishwasher', 'family_room', 'forced_air', 'hardwood_floors', 'laundry_room', 'view', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'shopping']",320000.0,3.0,2.0,1.0,4.0,single_family,68512,-96.695514,40.732244,Lincoln,NE,6800.0,23.0
"['central_air', 'city_view', 'community_clubhouse', 'community_outdoor_space', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'recreation_facilities', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'fenced_yard', 'ensuite', 'trails', 'shopping']",328350.0,3.0,2.0,2.0,4.0,single_family,68512,-96.685049,40.760236,Lincoln,NE,8985.0,56.0
"['central_air', 'city_view', 'community_outdoor_space', 'dining_room', 'dishwasher', 'forced_air', 'hardwood_floors', 'view', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'front_porch', 'library', 'farm', 'ranch']",203000.0,2.0,1.0,1.0,2.0,single_family,68502,-96.681461,40.790606,Lincoln,NE,4751.0,99.0
"['central_air', 'city_view', 'community_outdoor_space', 'corner_lot', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'view', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'vaulted_ceiling', 'new_roof', 'clubhouse', 'views']",520000.0,4.0,2.0,2.0,3.0,single_family,68502,-96.674478,40.777324,Lincoln,NE,11326.0,44.0
"['central_air', 'community_outdoor_space', 'dishwasher', 'fireplace', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'coffer_ceiling']",737000.0,5.0,3.0,2.0,5.0,single_family,68516,-96.630523,40.734094,Lincoln,NE,9583.0,8.0
"['central_air', 'community_outdoor_space', 'forced_air', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'farm', 'ranch', 'new_roof', 'shopping']",300000.0,2.0,2.0,1.0,3.0,single_family,68516,-96.636567,40.766094,Lincoln,NE,10454.0,51.0
"['central_air', 'city_view', 'community_outdoor_space', 'dining_room', 'forced_air', 'hardwood_floors', 'view', 'basement', 'garage_1_or_more', 'open_floor_plan', 'floor_plan', 'ensuite', 'new_roof']",160000.0,1.0,1.0,0.0,2.0,single_family,68510,-96.690941,40.807426,Lincoln,NE,3920.0,125.0
"['central_air', 'city_view', 'cul_de_sac', 'dishwasher', 'forced_air', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",277000.0,3.0,2.0,2.0,3.0,single_family,68521,-96.6913,40.853274,Lincoln,NE,7200.0,34.0
"['central_air', 'city_view', 'community_outdoor_space', 'dining_room', 'forced_air', 'view', 'washer_dryer', 'single_story', 'garage_1_or_more']",155350.0,1.0,1.0,1.0,2.0,single_family,68510,-96.662392,40.80884,Lincoln,NE,8899.0,75.0
"['central_air', 'community_outdoor_space', 'dishwasher', 'family_room', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'rental_property', 'shopping']",269000.0,3.0,2.0,2.0,3.0,single_family,68516,-96.648119,40.759975,Lincoln,NE,5227.0,49.0
"['central_air', 'community_outdoor_space', 'fireplace', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'open_kitchen', 'new_roof']",206000.0,3.0,2.0,2.0,2.0,single_family,68505,-96.634048,40.832892,Lincoln,NE,7405.0,47.0
"['central_air', 'fireplace', 'forced_air', 'basement', 'two_or_more_stories', 'garage_1_or_more']",262500.0,1.0,1.0,2.0,3.0,single_family,68506,-96.658296,40.777789,Lincoln,NE,7100.0,90.0
"['central_air', 'community_outdoor_space', 'forced_air', 'recreation_facilities', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'fenced_yard', 'big_bathroom', 'farm', 'ranch']",324900.0,2.0,2.0,1.0,5.0,single_family,68516,-96.658047,40.755819,Lincoln,NE,7841.0,49.0
"['central_air', 'community_outdoor_space', 'forced_air', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more']",270000.0,3.0,2.0,1.0,4.0,single_family,68522,-96.736251,40.797464,Lincoln,NE,5619.0,23.0
"['central_air', 'city_view', 'community_outdoor_space', 'dining_room', 'dishwasher', 'family_room', 'forced_air', 'view', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'large_kitchen', 'big_yard', 'fenced_yard', 'jack_and_jill_bathroom']",245000.0,2.0,2.0,2.0,3.0,single_family,68516,-96.64159,40.765277,Lincoln,NE,7841.0,50.0
"['central_air', 'city_view', 'community_outdoor_space', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'view', 'washer_dryer', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more']",349000.0,3.0,2.0,1.0,3.0,townhomes,68516,-96.669242,40.747612,Lincoln,NE,3478.0,22.0
"['central_air', 'city_view', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'view', 'washer_dryer', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'large_kitchen', 'ensuite']",822500.0,3.0,2.0,0.0,2.0,condos,68508,-96.710551,40.816489,Lincoln,NE,871.0,15.0
"['central_air', 'city_view', 'community_outdoor_space', 'dishwasher', 'forced_air', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'big_yard', 'golf_course']",210000.0,2.0,2.0,2.0,3.0,single_family,68521,-96.734979,40.869699,Lincoln,NE,6043.0,45.0
"['central_air', 'city_view', 'community_outdoor_space', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'view', 'washer_dryer', 'basement', 'two_or_more_stories', 'corner_lot', 'open_house', 'new_roof']",225000.0,2.0,0.0,2.0,3.0,single_family,68504,-96.644364,40.835584,Lincoln,NE,9148.0,100.0
"['central_air', 'city_view', 'community_outdoor_space', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'view', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling', 'vaulted_ceiling']",425000.0,3.0,2.0,1.0,3.0,townhomes,68507,-96.609271,40.840268,Lincoln,NE,11326.0,4.0
